"","Timestamp","Age","Gender","Country","state","self_employed","family_history","treatment","mental_illness","work_interfere","no_employees","remote_work","tech_company","benefits","care_options","wellness_program","seek_help","anonymity","leave","mental_health_consequence","phys_health_consequence","coworkers","supervisor","mental_health_interview","phys_health_interview","mental_vs_physical","obs_consequence"
"2190","2016","20-35","trans","United States of America","New Jersey","No","Yes","Yes","Yes","Rarely","1-5","Yes","Yes","No","Yes","No","No","No","Somewhat easy","Maybe","No","Maybe","Maybe","Maybe","Yes","Maybe","No"
"2191","2016","20-35","male","Germany",NA,"No","Yes","No","Yes","Never","6-25","Sometimes","Yes","Yes","Yes","Yes","Yes","No","Very easy","Maybe","No","Maybe","Yes","Maybe","Yes","No","No"
"2192","2016","20-35","male","United States of America","Washington","No","No","No","No","Never","1000+","Sometimes","Yes","Maybe","No","Maybe","Maybe","I don't know","Somewhat easy","Yes","Maybe","No","No","No","Maybe","Maybe","No"
"2193","2016","20-35","female","United States of America","Pennsylvania","No","No","No","No","Never","26-100","Sometimes","Yes","Yes","Maybe","No","No","Yes","Somewhat difficult","Maybe","No","Maybe","Maybe","No","Maybe","Maybe","No"
"2194","2016","20-35","male","United Kingdom",NA,"No","No","No","No","Never","6-25","Yes","Yes",NA,"Maybe","No","Maybe","I don't know","Somewhat difficult","Maybe","Maybe","Yes","Maybe","Maybe","Maybe","No","No"
"2195","2016","20-35","male","United States of America","Pennsylvania","No","No","No","No","Never","26-100","No","Yes","Yes","Maybe","No","No","Yes","Somewhat easy","No","No","Maybe","Yes","No","No","Maybe","Yes"
"2196","2016","20-35","male","Italy",NA,"No","No","No","No","Never","500-1000","No","Yes","No",NA,"Maybe","No","I don't know","Somewhat easy","No","No","Maybe","Yes","No","Maybe","Yes","No"
"2197","2016","20-35","male","Bulgaria",NA,"No","No","No","No","Never","100-500","Yes","Yes","Maybe","Maybe","Yes","Maybe","Yes","Very easy","No","No","Yes","Yes","Maybe","Maybe","Yes","No"
"2198","2016","20-35","male","United States of America","North Carolina","No","Yes","Yes","Yes","Rarely","100-500","No","Yes","Maybe","Maybe","No","Maybe","I don't know","Don't know","Maybe","No","Maybe","Maybe","No","Maybe","Maybe","No"
"2199","2016","35-65","female","United Kingdom",NA,"No","Yes","Yes","Yes","Rarely","26-100","Yes","No","No",NA,"No","No","I don't know","Somewhat difficult","No","No","Maybe","Yes","Maybe","No","Yes","No"
"2200","2016","20-35","male","Switzerland",NA,"Yes","Yes","No","No","Sometimes",NA,"Sometimes",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"No","No",NA,""
"2201","2016","20-35","male","United States of America","Pennsylvania","No","Yes","No","No","Sometimes","26-100","Yes","Yes","Yes","No","No","No","I don't know","Somewhat easy","Maybe","No","No","No","No","No","Maybe","No"
"2202","2016","20-35","female","United Kingdom",NA,"No","Maybe","No","Yes","Never","26-100","Yes","Yes",NA,NA,"Maybe","Maybe","I don't know","Very easy","No","No","No","Maybe","No","No","Yes","No"
"2203","2016","35-65","male","United States of America","Michigan","No","Yes","No","Yes","Rarely","500-1000","Yes","Yes","Yes","No","No","Yes","I don't know","Somewhat difficult","Maybe","No","Maybe","Maybe","Maybe","Maybe","Maybe","No"
"2204","2016","35-65","male","United States of America","Minnesota","No","Yes","Yes","Yes","Sometimes","500-1000","Sometimes","No","Yes","Yes","Maybe","Yes","I don't know","Somewhat easy","Maybe","No","Maybe","Yes","No","Maybe","Yes","No"
"2205","2016","20-35","male","Hungary",NA,"No","Yes","Yes","Yes","Never","1000+","Sometimes","Yes","Maybe","Maybe","Maybe","Maybe","Yes","Somewhat easy","No","No","Maybe","Yes","Yes","Yes","Yes","No"
"2206","2016","35-65","male","Netherlands",NA,"Yes","Maybe","Yes","Yes","Never",NA,"Sometimes",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"No","No",NA,""
"2207","2016","20-35","male","France",NA,"No","No","No","No","Never","6-25","Sometimes","Yes","Maybe","No","No","No","Yes","Very easy","No","No","Maybe","Yes","No","No","Yes","No"
"2208","2016","35-65","female","United States of America","Texas","No","Yes","Yes","Yes","Rarely","100-500","Sometimes","No","Yes","Maybe","No","No","I don't know","Neither easy nor difficult","Yes","Maybe","No","Maybe","No","No","No","Yes"
"2209","2016","35-65","male","United States of America","Michigan","Yes","No","Yes","Yes","Never",NA,"Yes",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"Maybe","Maybe",NA,""
"2210","2016","20-35","male","United States of America","Texas","No","Yes","Yes","Yes","Rarely","26-100","No","Yes","Maybe","Maybe","No","No","I don't know","Somewhat difficult","Maybe","No","No","Maybe","No","No","Maybe","No"
"2211","2016","20-35","male","United States of America","Tennessee","No","No","No","Yes","Never","6-25","Sometimes","Yes","Maybe","No","No","Maybe","I don't know","Don't know","No","No","Yes","Yes","Maybe","Maybe","Maybe","No"
"2212","2016","20-35","male","United States of America","Georgia","Yes","Maybe","Yes","Yes","Sometimes",NA,"Yes",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"No","Maybe",NA,""
"2213","2016","20-35","male","United States of America","Minnesota","No","Yes","Yes","Yes","Rarely","1000+","No","No","Yes","No","Yes","Yes","Yes","Somewhat easy","Maybe","No","No","Maybe","No","No","Yes","No"
"2214","2016","20-35","male","United States of America","Colorado","No","Yes","Yes","Yes","Sometimes","1000+","No","Yes","Yes","Yes","Yes","Yes","Yes","Very easy","No","No","Maybe","Yes","Maybe","Yes","Maybe","No"
"2215","2016","20-35","male","Israel",NA,"No","No","Yes","Yes","Never","100-500","No","Yes","No","No","No","No","I don't know","Don't know","Yes","No","No","No","Maybe","Yes","Maybe","No"
"2216","2016","20-35","male","Japan",NA,"No","Yes","No","No","Never","100-500","No","No","Maybe","Maybe","No","No","I don't know","Somewhat difficult","Maybe","No","Maybe","Yes","No","Maybe","Maybe","No"
"2217","2016","35-65","female","India",NA,"Yes","Maybe","Yes","Yes","Rarely",NA,"Sometimes",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"No","No",NA,""
"2218","2016","20-35","male","United States of America","Illinois","No","Maybe","No","No","Never","1000+","No","No","Yes","No","Maybe","Maybe","I don't know","Don't know","Maybe","Maybe","No","No","No","No","Maybe","No"
"2219","2016","35-65","male","United States of America","Maryland","No","No","No","No","Never","26-100","Sometimes","Yes","Yes","Maybe","Yes","Yes","Yes","Neither easy nor difficult","Maybe","No","Maybe","Yes","No","No","Maybe","No"
"2220","2016","20-35","male","United States of America","Minnesota","No","No","No","No","Never","1000+","No","No","Yes","Maybe","No","Yes","Yes","Very easy","No","No","Maybe","Maybe","No","No","Maybe","No"
"2221","2016","20-35","male","United States of America","Utah","No",NA,"No",NA,NA,"100-500",NA,"No","Maybe","No","No","Maybe","Yes","Somewhat easy","No","No","Yes","Maybe",NA,"Yes","No","No"
"2222","2016","35-65","female","United States of America","Massachusetts","Yes","Yes","Yes","Yes","Rarely",NA,"Yes",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"No","Maybe",NA,""
"2223","2016","35-65","male","United States of America","Massachusetts","No","No","No","No","Sometimes","500-1000","Yes","No","Yes","Maybe","No","No","I don't know","Very easy","No","No","Yes","Maybe","No","Maybe","No","No"
"2224","2016","20-35","male","United States of America","Florida","No","No","No","No","Never","6-25","Yes","No","Yes","No","No","Maybe","I don't know","Don't know","Maybe","No","No","Maybe","No","Maybe","Maybe","No"
"2225","2016","35-65","male","United States of America","Illinois","No","Yes","No","No","Never","26-100","No","No","Yes","No","No","No","No","Somewhat difficult","Yes","No","Maybe","Yes","No","Yes","No","No"
"2226","2016","35-65","male","United States of America","California","No","Yes","Yes","Yes","Sometimes","26-100","Sometimes","Yes","No","Yes","No","No","I don't know","Somewhat easy","Maybe","No","No","Maybe","No","No","Maybe","No"
"2227","2016","20-35","male","United States of America","Massachusetts","No","Yes","Yes","Yes","Rarely","100-500","Sometimes","No","Yes","Yes","No","No","Yes","Somewhat difficult","No","No","Yes","Yes","No","Maybe","Yes","No"
"2228","2016","20-35","male","United States of America","Massachusetts","No","Yes","Yes","Yes","Never","26-100","Sometimes","No","Yes","Maybe","No","Yes","Yes","Neither easy nor difficult","Maybe","Maybe","Yes","Yes","Yes","Yes","Maybe","No"
"2229","2016","20-35","male","United Kingdom",NA,"No","Yes","Yes","Yes","Rarely","26-100","Sometimes","Yes","No",NA,"No","No","I don't know","Very easy","No","No","Yes","Yes","Yes","Yes","No","No"
"2230","2016","20-35","female","United States of America","Massachusetts","No","Maybe","No","No","Rarely","1000+","No","Yes","Yes","Yes","No","Yes","I don't know","Don't know","Yes","Maybe","No","No","No","No","Maybe","Yes"
"2231","2016","35-65","male","Ireland",NA,"No","No","Yes","Yes","Sometimes","1000+","Sometimes","Yes","Yes","Maybe","No","Maybe","Yes","Very easy","Maybe","No","Maybe","Yes","Maybe","Maybe","No","No"
"2232","2016","20-35","female","United Kingdom",NA,"No","Yes","No","Yes","Never","100-500","Sometimes","Yes","Yes","Yes","Yes","Yes","Yes","Somewhat difficult","Yes","No","Yes","Yes","No","No","No","No"
"2233","2016","20-35","male","United States of America","Utah","No","Yes","Yes","Yes","Never","500-1000","Sometimes","Yes","Yes","Yes","Yes","Yes","I don't know","Somewhat easy","No","No","Yes","Yes","No","No","Yes","Yes"
"2234","2016","20-35","male","United Kingdom",NA,"No","Maybe","Yes","Yes","Often","1000+","No","No","No",NA,"No","No","I don't know","Neither easy nor difficult","Yes","No","No","No","No","No","Maybe","Yes"
"2235","2016","35-65","male","United States of America","Utah","No","Yes","Yes","Yes","Never","26-100","Sometimes","Yes","Yes","No","No","No","I don't know","Very difficult","Maybe","No","Maybe","Maybe","Maybe","No","No","No"
"2236","2016","35-65","male","United Kingdom",NA,"No","Maybe","No","No","Never","6-25","Yes","Yes","No",NA,"Yes","No","Yes","Very easy","No","No","Maybe","Yes","Maybe","Yes","Yes","No"
"2237","2016","20-35","male","United States of America","Texas","No","Yes","Yes","Yes","Sometimes","100-500","Sometimes","No","Maybe","Maybe","No","No","I don't know","Very difficult","Yes","No","No","No","No","No","Maybe","No"
"2238","2016","35-65","male","United States of America","Massachusetts","No","No","Yes","Yes","Sometimes","100-500","Sometimes","Yes","Yes","Yes","No","No","I don't know","Very difficult","Yes","Yes","No","No","No","No","No","No"
"2239","2016","35-65","female","United States of America","Michigan","No","No","No","Yes","Never","100-500","Yes","No","Yes","Yes","Yes","Yes","Yes","Don't know","Maybe","No","No","Maybe","Maybe","Maybe","Yes","No"
"2240","2016","20-35","male","United States of America","Washington","No","Maybe","No","No","Sometimes","100-500","Sometimes","Yes","Maybe","Maybe","Yes","No","Yes","Don't know","Maybe","No","Maybe","No","No","No","Maybe","Yes"
"2241","2016","20-35","male","United States of America","Michigan","No","Yes","No","No","Never","26-100","Sometimes","Yes","Maybe","Maybe","No","No","I don't know","Somewhat easy","Maybe","Maybe","Yes","Yes","Maybe","Yes","No","No"
"2242","2016","20-35","male","United States of America","Massachusetts","No","Yes","No","No","Never","6-25","No","Yes","Maybe","Maybe","Maybe","Maybe","I don't know","Don't know","Yes","No","Maybe","No","Maybe","Maybe","Maybe","No"
"2243","2016","20-35","male","United States of America","Michigan","Yes","No","Yes","Yes","Never",NA,"Yes",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"No","Maybe",NA,""
"2244","2016","20-35","male","United States of America","Michigan","No","Maybe","No","No","Never","26-100","No","No","Maybe","No","No","Maybe","I don't know","Neither easy nor difficult","Maybe","No","Maybe","Yes","Maybe","Yes","Maybe","No"
"2245","2016","20-35","male","United States of America","Michigan","No","No","No","No","Rarely","100-500","Yes","Yes","Yes","Yes","Maybe","Yes","Yes","Neither easy nor difficult","No","No","Yes","Yes","Maybe","Maybe","Yes","No"
"2246","2016","35-65","male","United States of America","Michigan","Yes","Yes","No","No","Never",NA,"Sometimes",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"No","No",NA,""
"2247","2016","35-65","male","Bulgaria",NA,"No","No","Yes","Yes","Often","100-500","Yes","Yes","No",NA,"No","Yes","I don't know","Don't know","Yes","No","Yes","Yes","No","No","No","Yes"
"2248","2016","35-65","male","Switzerland",NA,"No","No","No","No","Never","1-5","Sometimes","Yes","No","No","No","No","I don't know","Somewhat easy","Maybe","No","No","Maybe","Yes","Yes","Maybe","No"
"2249","2016","0-20","male","United States of America","Illinois","Yes","Maybe","Yes","Yes","Sometimes",NA,"Sometimes",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"Yes","Yes",NA,""
"2250","2016","20-35","female","United States of America","Minnesota","No","Yes","Yes","Yes","Often","500-1000","Sometimes","Yes","Maybe","No","No","Maybe","I don't know","Neither easy nor difficult","Maybe","No","Yes","Yes","No","Yes","Yes","No"
"2251","2016","20-35","male","United States of America","Washington","No","Yes","No","No","Never","1000+","Sometimes","Yes","Yes","Maybe","Yes","Yes","I don't know","Somewhat difficult","No","No","No","Maybe","Maybe","Yes","Yes","No"
"2252","2016","20-35","male","United States of America","Minnesota","No","No","No","No","Never","1000+","Yes","No","Yes","Yes","Maybe","Maybe","Yes","Neither easy nor difficult","Maybe","No","Maybe","Yes","Maybe","Maybe","No","No"
"2253","2016","20-35","male","United States of America","Pennsylvania","No","No","No","No","Never","26-100","Sometimes","Yes","Yes","No","No","No","I don't know","Neither easy nor difficult","No","No","Maybe","Maybe","No","Maybe","Yes","No"
"2254","2016","20-35","male","United States of America","Ohio","No","Maybe","No","No","Sometimes","500-1000","No","No","No","Maybe","No","Maybe","I don't know","Very easy","No","No","Yes","Yes","Yes","Yes","Yes","No"
"2255","2016","20-35","male","United States of America","Montana","No","Maybe","No","No","Never","1000+","Yes","Yes","Yes","No","Maybe","Maybe","I don't know","Don't know","Maybe","No","Maybe","Maybe","No","Maybe","Maybe","No"
"2256","2016","20-35","male","United States of America","Washington","No","Yes","No","No","Rarely","100-500","No","Yes","Maybe","No","No","Maybe","Yes","Somewhat difficult","Maybe","No","No","No","No","Yes","No","No"
"2257","2016","35-65","male","United States of America","Tennessee","No","Yes","Yes","Yes","Never","100-500","Yes","Yes","Yes","Maybe","No","Maybe","Yes","Very easy","No","No","Yes","Yes","Yes","Yes","Yes","No"
"2258","2016","20-35","male","Brazil",NA,"No","Yes","No","Yes","Sometimes","26-100","No","No","Yes","No","No","No","I don't know","Somewhat easy","Maybe","No","Yes","Yes","Yes","Yes","Maybe","No"
"2259","2016","20-35","male","Netherlands",NA,"No","Yes","Yes","Yes","Sometimes","26-100","No","Yes","No","No","No","No","I don't know","Somewhat easy","No","Maybe","No","Maybe","Yes","Yes","Maybe","No"
"2260","2016","20-35","male","Germany",NA,"Yes","No","Yes","Yes","Sometimes",NA,"Yes",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"Yes","Yes",NA,""
"2261","2016","20-35","male","United States of America","Ohio","No","No","No","No","Never","1-5","Yes","Yes","No",NA,"No","No","I don't know","Somewhat easy","No","No","Maybe","Maybe","Maybe","Yes","Maybe","No"
"2262","2016","20-35","male","United States of America","Washington","No","No","No","Yes","Never","100-500","No","Yes","Yes","No","No","Maybe","I don't know","Somewhat difficult","Yes","Maybe","Maybe","No","No","No","No","No"
"2263","2016","35-65","male","Sweden",NA,"No","No","Yes","Yes","Rarely","1000+","Sometimes","Yes","Yes","Maybe","Maybe","Yes","I don't know","Somewhat easy","Maybe","No","Maybe","Yes","No","Maybe","Yes","Yes"
"2264","2016","35-65",NA,"United States of America","California","No","No","Yes","Yes","Sometimes","100-500","Sometimes","Yes","Yes","Yes","No","Maybe","Yes","Very easy","Maybe","Maybe","No","No","No","No","Maybe","No"
"2265","2016","20-35","male","United Kingdom",NA,"Yes","No","Yes","Yes","Rarely",NA,"Yes",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"Yes","Yes",NA,""
"2266","2016","20-35","male","United States of America","Colorado","No","Maybe","Yes","Yes","Rarely","26-100","Sometimes","Yes","Yes","Yes","Maybe","Maybe","I don't know","Neither easy nor difficult","No","No","Maybe","Maybe","No","Yes","No","No"
"2267","2016","20-35","male","United States of America","Ohio","No","Maybe","No","No","Never","6-25","Sometimes","Yes","Maybe","Maybe","No","Maybe","I don't know","Somewhat easy","No","No","Yes","Yes","No","No","Maybe","No"
"2268","2016","20-35","female","Sweden",NA,"No","No","Yes","Yes","Sometimes","100-500","No","Yes","Maybe","Maybe","No","Maybe","I don't know","Somewhat easy","No","No","Yes","Yes","Yes","Yes","Yes","No"
"2269","2016","20-35","female","United States of America","New York","No","Yes","No","No","Rarely","100-500","No","Yes","No","Maybe","No","No","I don't know","Neither easy nor difficult","Maybe","Maybe","No","Maybe","No","No","Maybe","No"
"2270","2016","35-65","male","United States of America","California","Yes","Yes","Yes","Yes","Rarely",NA,"Sometimes",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"No","Yes",NA,""
"2271","2016","20-35","male","Germany",NA,"No","No","No","No","Never","100-500","Sometimes","Yes","Maybe","Maybe","No","Yes","Yes","Somewhat easy","No","No","Maybe","Yes","Maybe","Maybe","Maybe","No"
"2272","2016","20-35","female","United Kingdom",NA,"No","Maybe","No","No","Never","500-1000","Sometimes","Yes","Yes","Yes","Yes","Yes","Yes","Somewhat easy","Maybe","No","Maybe","Maybe","No","Yes","Maybe","No"
"2273","2016","35-65","female","United States of America","Wisconsin","No","Yes","Yes","Yes","Sometimes","1000+","No","Yes","Yes","Yes","No","Yes","Yes","Neither easy nor difficult","Maybe","No","No","Maybe","No","Maybe","No","No"
"2274","2016","35-65","male","United States of America","Washington","No","Maybe","Yes","Yes","Rarely","1000+","No","Yes","Yes","Maybe","No","Yes","I don't know","Somewhat difficult","Maybe","Maybe","No","No","No","Yes","No","No"
"2275","2016","20-35","male","Sweden",NA,"No","Yes","No","No","Never","100-500","Sometimes","Yes","Maybe","Maybe","Maybe","Maybe","I don't know","Very easy","No","No","Yes","Yes","Maybe","Maybe","Maybe","No"
"2276","2016","20-35","male","United States of America","Washington","No","Yes","Yes","Yes","Rarely","1000+","Sometimes","No","Yes","Yes","Yes","Yes","I don't know","Somewhat easy","Maybe","No","Maybe","Maybe","Maybe","Yes","Maybe","No"
"2277","2016","35-65","female","United Kingdom",NA,"No","No","No","No","Never","1000+","Sometimes","No","Yes","Yes","Yes","Yes","I don't know","Neither easy nor difficult","Maybe","Maybe","Yes","Yes","Yes","Yes","Yes","No"
"2278","2016","35-65","male","United Kingdom",NA,"No","No","No","No","Never","100-500","Sometimes","Yes","Maybe","No","No","Maybe","I don't know","Somewhat difficult","Yes","Maybe","Maybe","Maybe","No","No","Maybe","No"
"2279","2016","35-65","male","United States of America","Ohio","Yes","Yes","No","No","Never",NA,"Sometimes",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"Maybe","Maybe",NA,""
"2280","2016","20-35","male","United States of America","Colorado","No","Yes","Yes","Yes","Sometimes","1000+","No","Yes",NA,"No","No","Maybe","I don't know","Very difficult","Yes","Maybe","No","Maybe","Maybe","Maybe","No","Yes"
"2281","2016","35-65","male","United States of America","Missouri","No","No","No","No","Never","1000+","Yes","No","Yes","Yes","Yes","Yes","I don't know","Very easy","No","No","Maybe","Yes","Maybe","Maybe","Yes","No"
"2282","2016","20-35","female","Sweden",NA,"No","No","No","No","Sometimes","100-500","Sometimes","Yes","Yes","Yes","No","Yes","Yes","Very easy","No","No","Yes","Yes","Maybe","Maybe","Yes","Yes"
"2283","2016","20-35","male","Netherlands",NA,"No","No","No","No","Never","100-500","No","Yes","Yes","Yes","No","Maybe","I don't know","Very easy","No","No","Maybe","Yes","Maybe","Maybe","Yes","No"
"2284","2016","20-35","male","United States of America","Washington","No","No","No","No","Never","1000+","Sometimes","Yes","Maybe","Maybe","Maybe","Yes","I don't know","Don't know","Maybe","No","Maybe","Maybe","No","Maybe","No","No"
"2285","2016","20-35","male","Russia",NA,"No","Maybe","No","Yes","Never","1000+","Sometimes","Yes","No","No","No","No","I don't know","Neither easy nor difficult","Maybe","No","No","No","No","No","No","No"
"2286","2016","35-65","male","United Kingdom",NA,"No","Yes","No","Yes","Sometimes","6-25","Sometimes","Yes","Yes","Yes","Yes","Yes","Yes","Very easy","No","No","Yes","Yes","No","Yes","Yes","No"
"2287","2016","20-35","male","Canada","California","Yes","Yes","No","No","Never",NA,"Yes",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"Maybe","Yes",NA,""
"2288","2016","35-65","male","United Kingdom",NA,"Yes","Yes","No","No","Sometimes",NA,"No",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"No","Maybe",NA,""
"2289","2016","20-35","male","United Kingdom",NA,"No","Yes","No","No","Never","26-100","Yes","No","Maybe","Maybe","No","No","I don't know","Very difficult","No","No","Maybe","Yes","No","Maybe","Yes","No"
"2290","2016","35-65","female","United Kingdom",NA,"No","No","No","No","Never","1000+","No","No","Yes","No","No","Yes","I don't know","Somewhat easy","Maybe","No","No","Maybe","Maybe","No","Yes","No"
"2291","2016","35-65","female","United Kingdom",NA,"No","Maybe","Yes","Yes","Never","26-100","Sometimes","No","No",NA,"No","No","I don't know","Somewhat difficult","Maybe","Maybe","Maybe","Maybe","No","No","Maybe","No"
"2292","2016","20-35","female","United States of America","Georgia","No","No","No","No","Never","100-500","Sometimes","No","Yes","Yes","No","Yes","Yes","Don't know","Yes","No","Maybe","Yes","Maybe","Maybe","Maybe","No"
"2293","2016","35-65","female","Ireland",NA,"Yes","No","No","No","Never",NA,"Yes",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"No","Maybe",NA,""
"2294","2016","35-65","male","New Zealand",NA,"No","Yes","Yes","Yes","Sometimes","1000+","No","Yes","No",NA,"No","Maybe","I don't know","Very difficult","Yes","No","No","No","No","Maybe","No","Yes"
"2295","2016","20-35","male","United States of America","California","No","No","No","Yes","Never","1000+","Yes","No","Yes","Maybe","Maybe","Yes","I don't know","Somewhat easy","Maybe","No","Yes","Maybe","No","Maybe","Maybe","No"
"2296","2016","20-35","female","Australia",NA,"No","Yes","Yes","Yes","Rarely","100-500","Sometimes","Yes",NA,NA,"No","No","I don't know","Neither easy nor difficult","Maybe","Maybe","Maybe","Maybe","No","Maybe","Maybe","No"
"2297","2016","35-65","male","United States of America","California","No","Yes","Yes","Yes","Often","1000+","Yes","Yes","Yes","Maybe","No","Maybe","I don't know","Very difficult","Yes","Maybe","Maybe","Maybe","No","No","No","No"
"2298","2016","35-65","male","New Zealand",NA,"Yes","No","No","No","Never",NA,"Yes",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"Maybe","Maybe",NA,""
"2299","2016","20-35","male","United States of America","Colorado","No","Yes","No","No","Never","100-500","Sometimes","Yes","Maybe","Maybe","No","Maybe","I don't know","Somewhat easy","Maybe","No","Maybe","Maybe","Maybe","Maybe","Maybe","No"
"2300","2016","20-35","male","United States of America","Illinois","No","Yes","Yes","Yes","Sometimes","26-100","Sometimes","Yes","Maybe","No","No","Maybe","I don't know","Neither easy nor difficult","Maybe","Maybe","No","No","No","Maybe","Maybe","No"
"2301","2016","35-65","male","Australia",NA,"Yes","No","Yes","Yes","Rarely",NA,"Yes",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"Maybe","Yes",NA,""
"2302","2016","20-35","male","Ecuador",NA,"No","Yes","Yes","Yes","Often","26-100","Sometimes","Yes","No","No","No","No","No","Very difficult","Yes","No","No","No","No","Maybe","No","No"
"2303","2016","35-65","male","South Africa",NA,"No","No","No","No","Never","100-500","Sometimes","Yes","No",NA,"No","No","No","Don't know","Yes","Maybe","No","No","No","No","No","No"
"2304","2016","20-35","male","United States of America","Illinois","No","No","No","No","Never","1000+","Sometimes","No","Yes","Yes","No","Yes","I don't know","Somewhat easy","Maybe","No","Yes","Yes","Maybe","Maybe","No","Yes"
"2305","2016","35-65","male","Sweden",NA,"No","Yes","No","No","Never","100-500","No","Yes","No",NA,"No","No","I don't know","Very difficult","Maybe","No","Yes","No","No","Yes","Maybe","No"
"2306","2016","20-35","male","United Kingdom",NA,"No","Yes","Yes","Yes","Rarely","26-100","No","Yes","Maybe","No","No","Maybe","I don't know","Somewhat difficult","Yes","No","Maybe","Yes","No","Yes","No","No"
"2307","2016","35-65","male","Australia",NA,"Yes","No","No","No","Never",NA,"Sometimes",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"No","Maybe",NA,""
"2308","2016","20-35","female","United Kingdom",NA,"No","Yes","Yes","Yes","Rarely","26-100","No","Yes","No",NA,"No","No","I don't know","Very difficult","Yes","No","No","No","No","Maybe","No","No"
"2309","2016","35-65","female","United States of America","California","Yes","Yes","Yes","Yes","Rarely",NA,"Sometimes",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"No","Yes",NA,""
"2310","2016","35-65","male","Italy",NA,"No","Yes","No","Yes","Rarely","1000+","No","No","Maybe","Maybe","No","No","I don't know","Very easy","No","No","No","No","Maybe","Maybe","Yes","No"
"2311","2016","35-65","male","Germany",NA,"No","Maybe","Yes","Yes","Sometimes","1000+","Sometimes","Yes","No","No","No","No","I don't know","Don't know","Maybe","Maybe","Yes","Maybe","No","No","Yes","No"
"2312","2016","20-35","male","United Kingdom",NA,"No","No","No","No","Never","26-100","Sometimes","Yes","Yes","Maybe","No","No","I don't know","Don't know","Maybe","No","Maybe","Maybe","Maybe","Maybe","No","No"
"2313","2016","35-65","male","Australia",NA,"No","Yes","Yes","Yes","Never","500-1000","Sometimes","Yes","Yes","Maybe","Yes","Yes","Yes","Somewhat easy","Maybe","Maybe","Maybe","Yes","No","Maybe","Yes","No"
"2314","2016","20-35","male","Netherlands",NA,"Yes","Maybe","Yes","Yes","Rarely",NA,"No",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"No","No",NA,""
"2315","2016","35-65","female","Australia",NA,"No","Yes","No","No","Never","1-5","Yes","Yes",NA,NA,"No","Maybe","No","Somewhat easy","No","No","Yes","Yes","No","No","Yes","No"
"2316","2016","20-35","male","United States of America","Virginia","No","No","Yes","Yes","Rarely","100-500","Sometimes","Yes","Yes","Maybe","No","Yes","I don't know","Somewhat difficult","Maybe","Maybe","No","Maybe","No","Maybe","No","No"
"2317","2016","20-35","male","Australia",NA,"No","Yes","Yes","Yes","Never","1000+","Sometimes","Yes",NA,NA,"Yes","Yes","I don't know","Somewhat difficult","Yes","No","No","No","No","No","No","No"
"2318","2016","20-35","male","Canada",NA,"Yes","Yes","Yes","Yes","Sometimes",NA,"Sometimes",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"No","Maybe",NA,""
"2319","2016","20-35","male","United States of America","Texas","No","No","Yes","Yes","Sometimes","1000+","No","No","Yes","No","No","Yes","Yes","Don't know","Yes","Yes","No","No","No","No","Maybe","No"
"2320","2016","20-35","male","Germany",NA,"Yes","No","No","No","Never",NA,"Sometimes",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"Maybe","Maybe",NA,""
"2321","2016","20-35","male","United Kingdom",NA,"No","No","No","Yes","Sometimes","6-25","No","Yes","No",NA,"No","No","I don't know","Don't know","Maybe","No","Maybe","Maybe","No","Yes","No","No"
"2322","2016","20-35","trans","Switzerland",NA,"No","Yes","Yes","Yes","Rarely","100-500","No","Yes",NA,NA,"Yes","No","I don't know","Somewhat difficult","Maybe","No","No","No","No","No","Maybe","No"
"2323","2016","20-35","male","Germany",NA,"No","No","No","No","Sometimes","26-100","Sometimes","Yes","Maybe","Maybe","No","No","Yes","Somewhat easy","No","No","Maybe","Maybe","No","No","Yes","No"
"2324","2016","20-35","male","United States of America","California","No","No","No","No","Sometimes","1000+","Sometimes","Yes","Yes","No","Yes","No","Yes","Somewhat easy","Maybe","No","Yes","Yes","No","No","Yes","No"
